fixture_id,fecha,liga_id,equipo_local_id,equipo_visitante_id,goles_local,goles_visitante,tiros_local,tiros_visitante,tiros_arco_local,tiros_arco_visitante,corners_local,corners_visitante,posesion_local,posesion_visitante,tarjetas_local,tarjetas_visitante,xg_local,xg_visitante,tiros_dentro_local,tiros_dentro_visitante,tiros_fuera_local,tiros_fuera_visitante,tiros_bloqueados_local,tiros_bloqueados_visitante,atajadas_local,atajadas_visitante,goles_prevenidos_local,goles_prevenidos_visitante,referee
1223685,2024-10-30,135,499,1579,2,0,16,4,6,3,5,1,54,46,2,3,1.15,0.11,8,0,8,4,7,0,3,3,0.0,0.0,M. Piccinini
1223688,2024-10-30,135,511,505,0,3,6,15,1,5,1,4,22,78,2,1,0.26,1.1,4,10,2,5,4,4,3,1,0.0,0.0,M. Marchetti
1223690,2024-10-30,135,496,523,2,2,24,13,6,5,10,6,61,39,2,0,2.43,1.17,17,7,7,6,8,5,3,2,0.0,0.0,L. Zufferli
1223694,2024-10-30,135,517,494,3,2,18,15,7,5,2,6,57,43,3,5,2.39,0.86,9,10,9,5,6,2,3,4,0.0,0.0,D. Massa
1311445,2024-10-30,143,9395,536,0,3,6,11,2,4,3,7,29,71,1,1,,,3,5,3,6,1,5,2,2,,,Pablo González
1311448,2024-10-30,143,9756,537,1,2,11,16,2,7,7,6,42,58,3,1,,,4,10,7,6,3,4,5,1,,,Javier Alberola
1311456,2024-10-30,143,5277,799,2,1,1,1,1,1,0,0,100,0,0,0,,,1,1,0,0,0,0,0,0,,,Rafael Sánchez
1311462,2024-10-30,143,593,722,2,1,23,6,10,4,5,1,60,40,0,2,,,10,5,13,1,3,2,2,8,,,Salvador Lax
1311467,2024-10-30,143,9403,713,1,1,9,13,5,7,5,3,45,55,3,1,,,6,7,3,6,3,2,7,4,,,Álvaro Moreno
1311468,2024-10-30,143,717,731,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,Dámaso Arcediano
1311472,2024-10-30,143,9384,9387,2,1,5,13,2,4,3,2,46,54,4,2,,,3,5,2,8,0,2,3,0,,,Francisco Expósito
1223687,2024-10-31,135,895,487,1,5,14,14,2,7,3,5,51,49,3,6,1.07,3.2,9,8,5,6,5,3,3,1,0.0,0.0,L. Pairetto
1223689,2024-10-31,135,495,502,0,1,14,12,4,4,4,4,32,68,4,2,0.94,0.46,9,6,5,6,4,6,3,4,1.0,1.0,D. Chiffi
1223693,2024-10-31,135,497,503,1,0,9,4,3,2,3,5,57,43,2,2,0.63,0.21,4,3,5,1,5,2,2,2,0.0,0.0,M. Fabbri
1208598,2024-11-01,140,542,798,1,0,13,7,3,2,7,2,52,48,3,2,1.15,0.51,10,4,3,3,6,2,2,2,0.0,0.0,Pablo González
1224047,2024-11-01,78,168,172,0,0,19,4,5,1,10,2,52,48,3,4,2.19,0.28,15,3,4,1,5,1,1,5,0.0,0.0,D. Siebert
1237946,2024-11-01,203,3573,994,2,1,15,15,6,5,1,3,53,47,2,2,1.29,1.06,9,9,6,6,2,1,4,4,0.0,0.0,K. Sağlam
1180668,2024-11-02,71,124,130,2,2,18,7,7,4,8,2,62,38,7,4,2.39,1.73,11,4,7,3,4,1,1,5,0.0,0.0,Matheus Delgado Candançan
1180671,2024-11-02,71,794,1193,0,0,18,7,4,1,11,5,68,32,1,3,1.0,0.45,12,5,6,2,2,1,1,4,0.0,0.0,Marcelo de Lima Henrique
1180672,2024-11-02,71,134,136,1,2,24,11,6,5,9,3,64,36,1,3,1.05,1.19,14,6,10,5,7,3,3,4,0.0,0.0,Luiz Flávio
1180674,2024-11-02,71,152,154,0,3,17,11,6,4,5,3,60,40,3,2,1.25,0.92,11,7,6,4,4,4,1,6,1.0,1.0,Raphael Claus
1208113,2024-11-02,39,35,50,2,1,12,18,6,4,3,10,36,64,2,1,2.04,1.56,9,13,3,5,2,4,3,4,0.0,0.0,M. Oliver
1208115,2024-11-02,39,57,46,1,1,14,20,2,6,4,6,42,58,7,2,1.0,1.55,8,14,6,6,6,8,4,1,0.0,0.0,T. Robinson
1208116,2024-11-02,39,40,51,2,1,16,13,8,5,9,7,49,51,1,1,1.65,1.01,14,7,2,6,6,4,4,6,0.0,0.0,T. Harrington
1208118,2024-11-02,39,34,42,1,0,9,10,4,1,4,6,36,64,4,4,0.53,1.05,7,7,2,3,3,3,0,3,0.0,0.0,J. Brooks
1208119,2024-11-02,39,65,48,3,0,19,4,6,2,10,6,53,47,1,5,2.17,0.13,9,2,10,2,3,0,1,3,0.0,0.0,P. Bankes
1208120,2024-11-02,39,41,45,1,0,9,16,2,5,3,6,65,35,4,2,0.74,1.56,8,10,1,6,2,3,5,1,0.0,0.0,A. Madley
1208122,2024-11-02,39,39,52,2,2,11,19,6,7,3,6,57,43,1,2,1.53,2.51,7,17,4,2,1,5,4,4,0.0,0.0,A. Taylor
1208596,2024-11-02,140,547,537,4,3,15,8,6,5,6,1,55,45,2,4,1.97,0.33,8,2,7,6,5,1,2,3,-2.0,-2.0,Mateo Busquets
1208597,2024-11-02,140,727,720,1,0,20,7,4,4,7,2,50,50,1,5,2.48,0.23,20,2,0,5,5,2,3,3,0.0,0.0,Víctor García
1217632,2024-11-02,141,5262,544,1,5,16,17,4,12,9,3,43,57,2,1,,,9,16,7,1,2,1,7,4,,,José Guzmán
1217634,2024-11-02,141,545,797,0,2,12,15,6,3,3,6,56,44,3,0,,,8,8,4,7,1,7,1,6,,,Rafael Sánchez
1217637,2024-11-02,141,4665,722,1,1,16,11,8,4,3,6,59,41,2,3,,,12,7,4,4,1,2,3,7,,,Andrés Fuentes
1217639,2024-11-02,141,731,724,2,0,4,7,2,0,2,5,40,60,3,1,,,3,4,1,3,0,2,0,0,,,Eder Mallo
1217640,2024-11-02,141,732,715,2,1,12,15,6,3,1,4,43,57,2,5,,,6,6,6,9,4,5,2,3,,,Saúl Ais
1223695,2024-11-02,135,500,867,1,0,20,6,4,0,9,1,72,28,2,2,1.45,0.63,13,1,7,5,6,2,0,4,0.0,0.0,G. Collu
1223700,2024-11-02,135,1579,489,0,1,12,18,2,7,3,5,44,56,2,1,1.18,2.54,5,14,7,4,3,5,6,2,0.0,0.0,E. Feliciani
1223704,2024-11-02,135,494,496,0,2,11,11,2,5,10,3,38,62,2,2,0.6,1.29,8,9,3,2,6,3,4,2,0.0,0.0,R. Abisso
1224048,2024-11-02,78,157,182,3,0,16,8,7,1,7,4,78,22,0,2,2.48,0.5,12,7,4,1,5,4,1,4,0.0,0.0,M. Jöllenbeck
1224049,2024-11-02,78,165,173,2,1,20,7,7,3,4,0,56,44,3,4,2.21,0.48,16,4,4,3,8,3,1,5,0.0,0.0,T. Stieler
1224050,2024-11-02,78,169,176,7,2,18,11,9,8,5,2,65,35,1,2,3.53,1.79,11,7,7,4,7,0,6,2,-2.0,-2.0,D. Schlager
1224051,2024-11-02,78,167,186,0,2,12,7,6,3,7,2,68,32,0,1,0.75,0.94,7,5,5,2,3,3,1,6,0.0,0.0,S. Stegemann
1224053,2024-11-02,78,161,170,1,1,18,3,6,1,8,1,70,30,1,3,1.24,0.43,11,2,7,1,7,0,0,4,0.0,0.0,F. Brych
1224055,2024-11-02,78,191,180,1,0,11,17,6,5,5,6,45,55,4,5,1.09,1.23,8,14,3,3,1,3,4,5,0.0,0.0,F. Willenborg
1237939,2024-11-02,203,549,1004,1,3,11,14,3,4,7,5,55,45,1,7,1.63,1.06,9,9,2,5,4,4,1,2,0.0,0.0,Z. Küçük
1237940,2024-11-02,203,1002,1007,2,1,7,14,3,3,6,4,39,61,6,2,0.55,1.85,5,10,2,4,1,7,2,1,0.0,0.0,C. Aydın
1237941,2024-11-02,203,1001,3563,0,0,14,9,4,4,7,7,59,41,4,3,1.2,0.23,11,3,3,6,1,2,4,3,1.0,1.0,M. Metoğlu
1208117,2024-11-03,39,33,49,1,1,11,12,4,3,4,8,46,54,6,2,1.98,1.1,8,8,3,4,3,5,2,3,0.0,0.0,R. Jones
1208121,2024-11-03,39,47,66,4,1,16,12,6,1,6,4,51,49,2,0,2.44,1.86,8,7,8,5,2,3,1,2,-1.0,-1.0,C. Pawson
1208593,2024-11-03,140,531,543,1,1,17,7,8,4,6,2,49,51,0,0,4.01,0.84,13,4,4,3,2,2,3,7,2.0,2.0,Javier Alberola
1208594,2024-11-03,140,530,534,2,0,15,1,3,1,9,1,57,43,1,1,1.63,0.02,11,1,4,0,4,0,1,1,0.0,0.0,Ricardo De Burgos
1208601,2024-11-03,140,536,548,0,2,8,9,0,3,5,9,55,45,2,1,1.09,1.37,6,6,2,3,3,2,1,0,0.0,0.0,Alejandro Muñiz
1212921,2024-11-03,140,529,540,3,1,14,10,9,3,9,5,77,23,0,3,1.83,0.97,6,7,8,3,2,4,2,6,0.0,0.0,José Munuera
1217638,2024-11-03,141,718,9580,3,1,17,10,6,3,4,7,48,52,0,1,,,11,7,6,3,5,1,2,3,,,Salvador Lax
1217641,2024-11-03,141,719,799,1,0,8,6,2,1,3,6,44,56,1,4,,,7,4,1,2,4,2,1,1,,,Rubén Ávalos
1223697,2024-11-03,135,504,497,3,2,7,14,3,3,2,2,34,66,3,2,1.08,1.8,3,8,4,6,2,5,1,0,-1.0,-1.0,M. Marcenaro
1223698,2024-11-03,135,505,517,1,0,20,7,8,2,9,3,57,43,2,1,2.41,1.07,14,4,6,3,6,2,2,7,0.0,0.0,M. Ferrieri Caputi
1223701,2024-11-03,135,492,499,0,3,13,12,3,3,4,3,50,50,1,3,0.77,1.3,8,11,5,1,5,2,0,3,0.0,0.0,D. Doveri
1223703,2024-11-03,135,503,502,0,1,9,8,1,3,1,3,53,47,2,1,0.58,0.6,4,4,5,4,2,2,2,1,0.0,0.0,F. La Penna
1224052,2024-11-03,78,160,164,0,0,10,9,2,2,8,4,51,49,1,2,0.77,0.53,6,5,4,4,5,2,2,2,0.0,0.0,B. Brand
1224054,2024-11-03,78,163,162,4,1,16,15,8,5,7,7,47,53,1,5,2.46,1.46,12,12,4,3,1,5,4,4,-1.0,-1.0,B. Dankert
1237942,2024-11-03,203,607,564,3,2,13,15,5,6,2,3,39,61,3,2,1.34,2.3,7,9,6,6,3,4,4,2,0.0,0.0,E. Kargın
1237943,2024-11-03,203,998,611,2,3,14,20,4,9,9,10,48,52,7,2,2.16,2.23,11,15,3,5,3,4,6,3,0.0,0.0,O. Çakır
1237945,2024-11-03,203,3588,3575,2,0,9,15,4,2,3,5,53,47,3,4,1.6,0.94,5,7,4,8,4,6,2,1,0.0,0.0,Y. Kol
1237947,2024-11-03,203,3583,996,0,0,9,8,0,3,2,5,33,67,4,1,0.54,0.37,6,3,3,5,4,1,3,0,0.0,0.0,A. Şansalan
1180670,2024-11-04,71,131,121,2,0,6,17,4,4,2,9,42,58,2,3,0.81,1.21,4,11,2,6,0,6,4,2,0.0,0.0,Wilton Pereira Sampaio
1208114,2024-11-04,39,36,55,2,1,26,5,12,2,11,3,68,32,2,1,1.37,0.59,16,3,10,2,10,2,1,10,0.0,0.0,S. Attwell
1208595,2024-11-04,140,538,546,1,0,10,10,3,2,0,2,58,42,1,5,1.95,0.56,8,6,2,4,0,5,2,3,0.0,0.0,Gil Manzano
1223696,2024-11-04,135,511,895,1,0,9,12,4,2,3,6,41,59,1,0,0.62,0.4,5,9,4,3,1,4,2,3,0.0,0.0,M. Di Bello
1223699,2024-11-04,135,487,490,2,1,20,6,5,1,2,3,54,46,3,10,2.91,0.24,14,2,6,4,5,4,0,2,0.0,0.0,G. Ayroldi
1223702,2024-11-04,135,523,495,0,1,13,15,0,7,3,7,55,45,2,5,1.11,1.39,8,12,5,3,4,1,6,0,0.0,0.0,M. Guida
1237944,2024-11-04,203,3603,1005,2,0,16,10,8,4,5,2,43,57,3,1,2.72,0.64,10,4,6,6,2,2,3,6,0.0,0.0,D. Tonusluoğlu
1299038,2024-11-05,2,197,547,4,0,25,7,12,3,7,3,62,38,4,6,2.04,0.76,15,2,10,5,5,2,3,9,0.0,0.0,M. Oliver
1299039,2024-11-05,2,656,620,1,4,19,13,7,5,11,3,60,40,2,2,1.74,1.61,11,9,8,4,3,2,1,4,0.0,0.0,A. Taylor
1299040,2024-11-05,2,500,91,0,1,7,10,2,4,3,6,46,54,3,2,0.57,0.91,5,6,2,4,2,2,3,2,0.0,0.0,Ə. Ağayev
1299041,2024-11-05,2,165,637,1,0,21,7,8,1,11,3,66,34,1,0,1.68,0.57,16,3,5,4,5,0,1,6,0.0,0.0,E. Lambrechts
1299042,2024-11-05,2,247,173,3,1,17,10,5,3,7,8,61,39,0,1,1.63,1.13,12,5,5,5,4,3,2,2,-1.0,-1.0,B. Bastien
1299043,2024-11-05,2,79,496,1,1,6,11,3,3,1,5,34,66,1,1,0.77,1.46,4,7,2,4,2,4,2,2,0.0,0.0,I. Peljto
1299044,2024-11-05,2,40,168,4,0,22,12,8,4,1,3,47,53,0,2,3.79,0.8,17,5,5,7,9,3,4,4,0.0,0.0,D. Makkelie
1299045,2024-11-05,2,228,50,4,1,9,20,6,6,1,11,27,73,3,3,2.86,2.21,8,13,1,7,1,8,4,2,-1.0,-1.0,D. Siebert
1299046,2024-11-05,2,541,489,1,3,23,14,10,9,8,5,57,43,4,2,2.66,2.45,15,10,8,4,3,4,6,9,0.0,0.0,S. Vinčić
1180665,2024-11-06,71,119,140,2,0,20,5,9,4,7,3,69,31,1,3,1.36,0.15,7,1,13,4,6,0,4,7,0.0,0.0,Felipe Fernandes de Lima
1180667,2024-11-06,71,118,126,0,3,24,9,6,4,10,3,52,48,3,2,1.44,1.0,16,3,8,6,9,3,1,6,1.0,1.0,Alex Gomes
1180669,2024-11-06,71,120,133,3,0,20,11,4,3,7,4,64,36,0,4,2.59,0.63,9,8,11,3,7,3,3,1,-1.0,-1.0,Bruno Arleu de Araújo
1299047,2024-11-06,2,569,66,1,0,13,8,7,1,2,3,44,56,2,4,1.38,0.42,7,2,6,6,4,2,1,6,0.0,0.0,T. Stieler
1299048,2024-11-06,2,550,565,2,1,17,10,6,1,9,2,49,51,1,3,1.96,0.95,11,6,6,4,6,3,1,4,0.0,0.0,O. Grinfeeld
1299049,2024-11-06,2,598,529,2,5,4,21,2,9,1,7,30,70,2,0,0.31,3.55,3,13,1,8,2,3,4,0,-1.0,-1.0,E. Eskås
1299050,2024-11-06,2,157,211,1,0,24,1,10,0,10,0,74,26,1,2,1.27,0.08,13,0,11,1,5,0,0,9,0.0,0.0,D. Massa
1299051,2024-11-06,2,209,571,1,3,14,9,4,3,4,3,58,42,2,2,0.76,1.82,9,7,5,2,1,2,0,3,0.0,0.0,D. Rumšas
1299052,2024-11-06,2,505,42,1,0,7,20,1,4,0,13,37,63,2,2,1.19,1.8,5,16,2,4,2,10,4,0,0.0,0.0,I. Kovács
1299053,2024-11-06,2,85,530,1,2,22,4,9,3,6,0,71,29,0,1,2.09,0.67,14,3,8,1,5,0,1,8,0.0,0.0,S. Marciniak
1299054,2024-11-06,2,628,106,1,2,6,18,1,7,3,6,50,50,1,1,0.52,1.49,6,10,0,8,3,4,6,0,0.0,0.0,M. Balakin
1299055,2024-11-06,2,172,499,0,2,10,9,1,4,4,3,55,45,2,3,0.92,1.98,5,6,5,3,1,3,2,0,0.0,0.0,R. Obrenović
1299182,2024-11-06,3,549,375,2,1,14,16,5,8,2,3,54,46,3,2,0.91,2.31,9,11,5,5,3,4,6,3,0.0,0.0,S. Jablonski
1180666,2024-11-07,71,135,127,0,1,15,10,5,2,7,4,53,47,2,8,0.73,0.38,3,5,12,5,5,3,1,5,0.0,0.0,Gustavo Ervino Bauermann
1180673,2024-11-07,71,144,1062,1,0,13,12,3,5,4,7,37,63,2,2,0.82,0.66,7,6,6,6,4,2,5,2,0.0,0.0,Jonathan Benkenstein Pinheiro
1223708,2024-11-07,135,495,895,1,1,8,18,4,8,8,5,42,58,4,3,0.86,1.39,4,10,4,8,1,5,7,3,0.0,0.0,A. Rapuano
1299183,2024-11-07,3,327,556,1,2,23,10,7,6,10,3,55,45,1,2,2.76,0.74,22,4,1,6,9,0,4,5,1.0,1.0,Luís Godinho
1299184,2024-11-07,3,169,560,1,0,10,20,5,4,4,7,47,53,3,1,0.9,1.13,7,16,3,4,2,6,4,4,0.0,0.0,C. Kavanagh
1299185,2024-11-07,3,372,217,1,1,7,11,3,2,3,6,37,63,2,2,0.63,1.18,4,4,3,7,1,5,1,2,0.0,0.0,J. Xhaja
1299186,2024-11-07,3,559,397,2,0,13,11,5,3,2,4,44,56,0,1,1.75,0.89,7,7,6,4,1,4,3,3,0.0,0.0,D. Strukan
1299187,2024-11-07,3,645,47,3,2,28,5,10,3,8,0,54,46,3,7,3.13,2.01,20,4,8,1,6,0,1,5,0.0,0.0,L. Visser
1299188,2024-11-07,3,566,531,1,2,9,19,2,7,3,6,40,60,3,4,0.58,1.66,5,11,4,8,2,2,6,1,0.0,0.0,A. Papapetrou
1299189,2024-11-07,3,84,415,2,2,13,14,3,6,6,5,50,50,4,3,1.34,1.06,9,12,4,2,2,4,4,1,0.0,0.0,B. Berke
1299190,2024-11-07,3,553,257,1,1,14,11,2,6,4,4,61,39,2,3,0.71,1.16,8,8,6,3,8,0,5,1,0.0,0.0,S. Stegemann
1299191,2024-11-07,3,1393,497,1,1,14,11,5,5,5,4,42,58,2,2,0.83,0.62,6,6,8,5,3,2,4,4,0.0,0.0,J. Brisard
1299192,2024-11-07,3,194,604,5,0,19,11,10,3,4,2,62,38,3,3,3.68,1.02,17,4,2,7,2,6,3,4,0.0,0.0,O. Berka
1299193,2024-11-07,3,201,611,3,1,11,11,3,6,5,3,47,53,2,6,2.83,2.32,4,8,7,3,4,3,5,0,0.0,0.0,J. Beaton
1299194,2024-11-07,3,572,651,0,4,10,27,0,13,5,11,37,63,3,3,0.45,2.69,8,18,2,9,2,6,9,0,0.0,0.0,M. Al Hakim
1299195,2024-11-07,3,487,212,2,1,11,7,5,1,6,5,48,52,3,6,1.49,0.57,7,6,4,1,3,2,0,3,0.0,0.0,G. Kabakov
1299196,2024-11-07,3,33,619,2,0,16,8,4,4,9,2,52,48,2,1,1.16,1.33,11,5,5,3,7,2,4,2,0.0,0.0,R. Petrescu
1299197,2024-11-07,3,4160,554,1,1,7,10,3,3,3,9,33,67,1,2,0.86,0.58,6,4,1,6,3,5,2,3,0.0,0.0,A. Stavrev
1299198,2024-11-07,3,167,80,2,2,18,11,12,4,8,8,44,56,2,1,1.4,0.98,13,10,5,1,4,3,1,9,0.0,0.0,M. Barbu
1299199,2024-11-07,3,567,548,2,1,11,16,4,6,5,4,30,70,3,5,0.52,2.02,5,11,6,5,5,7,5,2,0.0,0.0,A. Treimanis
1180675,2024-11-08,71,119,124,2,0,14,9,5,2,4,4,51,49,3,1,0.83,0.74,7,6,7,3,4,2,2,3,0.0,0.0,Luiz Flávio
1208609,2024-11-08,140,728,534,1,3,34,11,6,3,12,4,64,36,1,3,2.19,0.9,22,8,12,3,13,2,1,6,0.0,0.0,Francisco Hernández
1217647,2024-11-08,141,797,723,1,2,19,11,4,6,4,1,58,42,3,7,,,10,7,9,4,6,0,4,3,,,Manuel Pérez
1223711,2024-11-08,135,867,511,1,1,18,11,3,6,4,3,59,41,0,3,1.58,0.58,13,5,5,6,2,3,5,2,0.0,0.0,J. Sacchi
1224062,2024-11-08,78,182,160,0,0,12,14,6,4,4,1,40,60,2,0,0.75,1.69,4,8,8,6,4,3,4,6,0.0,0.0,T. Reichel
1237954,2024-11-08,203,1004,1001,1,2,16,10,2,4,7,4,68,32,2,6,1.28,1.21,10,8,6,2,7,3,2,1,0.0,0.0,M. Türkmen
1180676,2024-11-09,71,135,140,2,1,26,12,9,7,6,5,63,37,3,4,2.89,1.05,14,7,12,5,7,0,6,7,0.0,0.0,Wagner do Nascimento Magalhaes
1180677,2024-11-09,71,136,131,1,2,10,13,2,7,14,4,41,59,4,2,1.68,1.0,6,9,4,4,5,3,5,1,0.0,0.0,Bruno Arleu de Araújo
1180679,2024-11-09,71,120,1193,0,0,28,4,5,2,8,1,74,26,0,5,2.78,0.16,15,1,13,3,9,1,1,5,1.0,1.0,Rodrigo José Pereira de Lima
1180680,2024-11-09,71,121,130,1,0,33,6,14,1,14,1,63,37,5,3,2.51,0.72,17,5,16,1,8,3,1,14,2.0,2.0,Marcelo de Lima Henrique
1180682,2024-11-09,71,154,133,3,0,14,4,8,2,5,1,39,61,1,1,2.05,0.19,11,1,3,3,3,0,3,6,0.0,0.0,Lucas Torezin
1180683,2024-11-09,71,144,794,0,0,10,17,4,7,7,6,41,59,3,2,0.36,1.58,3,10,7,7,2,3,6,4,1.0,1.0,Anderson Daronco
1180684,2024-11-09,71,152,118,2,1,20,8,8,3,7,2,39,61,3,1,2.25,0.66,11,5,9,3,2,2,2,6,0.0,0.0,Wilton Pereira Sampaio
1208123,2024-11-09,39,55,35,3,2,12,15,6,3,6,4,52,48,2,4,1.48,2.61,10,11,2,4,4,9,1,3,-1.0,-1.0,D. Bond
1208124,2024-11-09,39,51,50,2,1,10,15,4,6,0,4,40,60,3,3,2.29,2.22,8,12,2,3,2,3,5,2,0.0,0.0,S. Barrott
1208126,2024-11-09,39,52,36,0,2,13,17,5,7,1,8,36,64,2,1,1.52,1.83,8,11,5,6,2,4,5,4,1.0,1.0,M. Salisbury
1208127,2024-11-09,39,40,66,2,0,14,12,5,2,2,9,62,38,0,3,2.02,1.38,9,9,5,3,3,2,2,3,0.0,0.0,D. Coote
1208131,2024-11-09,39,48,45,0,0,11,18,6,4,7,6,49,51,1,2,0.83,1.11,7,11,4,7,4,6,4,6,1.0,1.0,S. Attwell
1208132,2024-11-09,39,39,41,2,0,8,9,4,0,1,9,29,71,1,4,1.26,0.66,4,5,4,4,3,3,0,2,0.0,0.0,T. Bramall
1208604,2024-11-09,140,537,536,1,0,8,13,4,2,0,6,43,57,2,2,1.05,0.58,3,7,5,6,1,4,2,3,0.0,0.0,Juan Pulido
